price,currency,country,iso,source,city,district,yr,area_m2,property_type,detail
4490000.0,TWD,Taiwan,TW,tw_real_price,Taipei,士林區,2024.0,48.21,,
630.0,TWD,Taiwan,TW,tw_real_price,Taipei,萬華區,2024.0,,,
15097000.0,TWD,Taiwan,TW,tw_real_price,Taipei,萬華區,2024.0,95.08000000000001,,
4482.0,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Commercial,Emirati
49689.0,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Private residential,Emirati
,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Administrative,Bahraini
5242.0,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Administrative,Bahraini
2862.0,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Commercial,Bahraini
,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Investment housing,Bahraini
,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Investment housing,Bahraini
22862.0,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Private residential,Bahraini
25283.0,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Private residential,Saudi
,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Commercial,Omani
6706.0,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Private residential,Omani
,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Commercial,Kuwaiti
,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Investment housing,Kuwaiti
9284.0,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Other,Bahraini
1468.0,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Administrative,Emirati
56565.0,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Private residential,Emirati
,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Commercial,Bahraini
,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Commercial,Bahraini
36039.0,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Private residential,Bahraini
25023.0,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Other,Saudi
117148.0,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Private residential,Saudi
747.0,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Other,Omani
,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Administrative,Omani
,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Administrative,Omani
,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Administrative,Omani
,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Commercial,Omani
7232.0,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Commercial,Omani
4176.0,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Investment housing,Omani
32152.0,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Private residential,Omani
,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Administrative,Kuwaiti
3912.0,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Commercial,Kuwaiti
23535.0,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Private residential,Kuwaiti
8130.0,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Other,Emirati
,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Administrative,Emirati
,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Administrative,Bahraini
,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Administrative,Bahraini
960.0,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Commercial,Bahraini
23448.0,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Investment housing,Bahraini
21547.0,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Private residential,Bahraini
1384.0,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Administrative,Saudi
15259.0,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Commercial,Saudi
4364.0,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Investment housing,Saudi
,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Investment housing,Omani
7266.0,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Private residential,Omani
945.0,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Other,Kuwaiti
174.0,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Administrative,Kuwaiti
15262.0,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Private residential,Kuwaiti
3355.0,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Investment housing,Emirati
6660.0,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Investment housing,Emirati
2571.0,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Other,Bahraini
3910.0,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Other,Bahraini
1960.0,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Other,Bahraini
30686.0,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Private residential,Bahraini
7044.0,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Other,Saudi
86908.0,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Other,Saudi
5292.0,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Administrative,Saudi
1056.0,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Administrative,Saudi
,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Commercial,Saudi
5677.0,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Other,Omani
,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Other,Omani
,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Investment housing,Omani
19549.0,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Other,Kuwaiti
,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Administrative,Kuwaiti
4026.0,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Investment housing,Emirati
10918.0,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Other,Emirati
6161.0,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Administrative,Emirati
36288.0,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Commercial,Emirati
11088.0,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Private residential,Bahraini
13750.0,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Other,Saudi
,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Investment housing,Saudi
3330.0,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Investment housing,Saudi
25991.0,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Private residential,Saudi
,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Investment housing,Omani
3726.0,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Investment housing,Omani
,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Administrative,Kuwaiti
,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Administrative,Kuwaiti
6036.0,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Commercial,Kuwaiti
26141.0,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Private residential,Kuwaiti
7012.0,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Commercial,Emirati
,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Investment housing,Emirati
7991.0,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Other,Bahraini
,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Administrative,Bahraini
83927.0,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Private residential,Saudi
,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Administrative,Omani
5300.0,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Private residential,Omani
945.0,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Other,Kuwaiti
,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Commercial,Kuwaiti
,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Commercial,Kuwaiti
,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Investment housing,Kuwaiti
4465.0,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Administrative,Emirati
1062.0,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Commercial,Emirati
646.0,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Investment housing,Emirati
38527.0,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Private residential,Emirati
,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Investment housing,Bahraini
40195.0,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Other,Saudi
6868.0,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Commercial,Saudi
,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Commercial,Saudi
1312.0,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Investment housing,Saudi
55462.0,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Private residential,Saudi
4355.0,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Private residential,Omani
,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Investment housing,Kuwaiti
,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Investment housing,Kuwaiti
20688.0,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Private residential,Kuwaiti
16589.0,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Other,Emirati
43939.0,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Other,Emirati
5277.0,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Administrative,Emirati
3594.0,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Commercial,Emirati
74694.0,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Private residential,Emirati
968.0,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Commercial,Bahraini
70.0,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Commercial,Saudi
,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Investment housing,Saudi
,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Commercial,Omani
,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Commercial,Omani
2481.0,QAR,Qatar,QA,qa_data_gov,,,2019.0,,Other,Kuwaiti
,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Investment housing,Kuwaiti
15881.0,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Private residential,Kuwaiti
,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Investment housing,Bahraini
824.0,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Administrative,Saudi
470.0,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Administrative,Saudi
,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Other,Omani
1388.0,QAR,Qatar,QA,qa_data_gov,,,2016.0,,Other,Omani
,QAR,Qatar,QA,qa_data_gov,,,2018.0,,Administrative,Omani
,QAR,Qatar,QA,qa_data_gov,,,2017.0,,Other,Kuwaiti
16395.0,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Other,Emirati
66902.0,QAR,Qatar,QA,qa_data_gov,,,2020.0,,Private residential,Emirati
10000000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,Flat,
6900000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,Flat,
16500000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
43500000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
7000000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
34500000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
27000000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
7800000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,Flat,
50000000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
40000000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,Penthouse,
35000000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,Flat,
48000000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,Flat,
400000000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
13500000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,Flat,
3600000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,Flat,
5000000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,Flat,
19000000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
80000000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
26900000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
1750000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,Flat,
55000000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
4500000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
88500000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,Farm House,
47000000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,Flat,
4500000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
6800000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
20000000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
19400000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,Flat,
100000000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
8000000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,Flat,
6300000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,Flat,
220000000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
4500000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
12500000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
230000000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
110000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
600000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
33000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,Lower Portion,
45000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
12000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,Upper Portion,
175000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
17000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,Lower Portion,
1022000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
900000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
200000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,Lower Portion,
265000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,House,
60000.0,PKR,Pakistan,PK,pk_zameen,Islamabad,,,,Lower Portion,
220000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
40000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
9500000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
125000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
21000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
52000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
16500000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
32500000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
31500000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
40000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
13500000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
87500000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
16500000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
18500000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
23500000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
22500000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
50000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
39500000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
27500000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
40000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
45000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
3200000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
21200000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
23000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
21500000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
21500000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
40000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
26000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
21000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
23000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
23000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
57500000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
620000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
5500000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
50000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
12000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
65000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
1250000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
42500000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
66500000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
12000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
40000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
180000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
17000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
47500000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
17000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
25000000.0,PKR,Pakistan,PK,pk_zameen,Lahore,,,,House,
8500000.0,PKR,Pakistan,PK,pk_zameen,Faisalabad,,,,House,
25000000.0,PKR,Pakistan,PK,pk_zameen,Faisalabad,,,,House,
6000000.0,PKR,Pakistan,PK,pk_zameen,Faisalabad,,,,House,
60000000.0,PKR,Pakistan,PK,pk_zameen,Faisalabad,,,,House,
13500000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
31500000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
23000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
9990000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
22500000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
40000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
9000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
12800000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
37000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
23000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
39500000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
21000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
37000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
37000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
37500000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
4800000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,Flat,
35000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
25000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,Penthouse,
7500000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,Flat,
12800000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
5000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
22000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
38000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
18000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
25000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
30000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
23000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
30000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
32000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
40000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
25000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
6000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
23800000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
28000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
5300000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
19900000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
15000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
18000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
24500000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
27000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
18000000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
250000.0,PKR,Pakistan,PK,pk_zameen,Faisalabad,,,,House,
200000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
125000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
33000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,Upper Portion,
110000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
60000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
50000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,Upper Portion,
70000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
22000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,Flat,
71000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
35000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,Flat,
48000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,Upper Portion,
50000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,Upper Portion,
30000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,Flat,
25000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,Flat,
50000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
48000.0,PKR,Pakistan,PK,pk_zameen,Rawalpindi,,,,House,
450000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
35000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
21000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,Flat,
6500000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
13000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
32000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
4000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
16500000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,Flat,
110000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
12800000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
30000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,Flat,
34000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,Flat,
29500000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,Flat,
30000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,Flat,
37500000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,Flat,
45000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,Flat,
17000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
12500000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,Flat,
5000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,Flat,
4100000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,Flat,
40000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
28000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,Flat,
32500000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,Flat,
40000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,Flat,
59500000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
71500000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
55000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
59500000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
68500000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
58500000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
67000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
120000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
58500000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
58000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
110000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
119000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
115000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
59500000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
19000000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
7550000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,Flat,
91500000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,House,
4500000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,Flat,
6900000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,Flat,
4500000.0,PKR,Pakistan,PK,pk_zameen,Karachi,,,,Flat,
